ISO3,year,agreement
KOR,2020,gstp
KOR,2020,ptn
KOR,2020,eftakor
KOR,2020,eukor
KOR,2020,korchl
KOR,2020,korind
KOR,2020,korsgp
KOR,2020,perkor
KOR,2020,usakor
KOR,2020,koraus
KOR,2020,cankor
KOR,2020,korcol
KOR,2020,korvnm
KOR,2020,chnkor
KOR,2020,kornzl
KOR,2021,aseankor
KOR,2021,turkor
KOR,2021,aptacueia
KOR,2021,gstp
KOR,2021,ptn
KOR,2021,eftakor
KOR,2021,eukor
KOR,2021,korchl
KOR,2021,korind
KOR,2021,korsgp
KOR,2021,perkor
KOR,2021,usakor
KOR,2021,koraus
KOR,2021,cankor
KOR,2021,korcol
KOR,2021,korvnm
KOR,2021,chnkor
KOR,2021,kornzl
KOR,2021,gbrkor
KOR,2022,aseankor
KOR,2022,turkor
KOR,2022,aptacueia
KOR,2022,gstp
KOR,2022,ptn
KOR,2022,eftakor
KOR,2022,eukor
KOR,2022,korchl
KOR,2022,korind
KOR,2022,korsgp
KOR,2022,perkor
KOR,2022,usakor
KOR,2022,koraus
KOR,2022,cankor
KOR,2022,korcol
KOR,2022,korvnm
KOR,2022,chnkor
KOR,2022,kornzl
KOR,2022,gbrkor
KOR,2022,korkhm
KOR,2022,korisr
KOR,2023,aseankor
KOR,2023,turkor
KOR,2023,aptacueia
KOR,2023,gstp
KOR,2023,ptn
KOR,2023,eftakor
KOR,2023,eukor
KOR,2023,korchl
KOR,2023,korind
KOR,2023,korsgp
KOR,2023,perkor
KOR,2023,usakor
KOR,2023,koraus
KOR,2023,cankor
KOR,2023,korcol
KOR,2023,korvnm
KOR,2023,chnkor
KOR,2023,kornzl
KOR,2023,gbrkor
KOR,2023,korkhm
KOR,2023,idnkor
KOR,2023,korisr
KWT,1982,gcc1
KWT,1983,gcc1
KWT,1984,gcc1
KWT,1985,gcc1
KWT,1986,gcc1
KWT,1987,gcc1
KWT,1988,gcc1
KWT,1989,gcc1
KWT,1990,gcc1
KWT,1991,gcc1
KWT,1992,gcc1
KWT,1993,gcc1
KWT,1994,gcc1
KWT,1995,gcc1
KWT,1996,gcc1
KWT,1997,gcc1
KWT,1998,pafta
KWT,1998,gcc1
KWT,1999,pafta
KWT,1999,gcc1
KWT,2000,pafta
KWT,2000,gcc1
KWT,2001,pafta
KWT,2001,gcc1
KWT,2002,pafta
KWT,2002,gcc1
KWT,2003,pafta
KWT,2003,gcc2
KWT,2003,eftagcc2
KWT,2004,pafta
KWT,2004,gcc2
KWT,2004,eftagcc2
KWT,2005,pafta
KWT,2005,gcc2
KWT,2005,eftagcc2
KWT,2006,pafta
KWT,2006,gcc2
KWT,2006,eftagcc2
KWT,2007,pafta
KWT,2007,gcc2
KWT,2007,eftagcc2
KWT,2008,pafta
KWT,2008,gcc2
KWT,2008,eftagcc2
KWT,2009,pafta
KWT,2009,gcc2
KWT,2009,eftagcc2
KWT,2010,pafta
KWT,2010,gcc2
KWT,2010,eftagcc2
KWT,2011,pafta
KWT,2011,gcc2
KWT,2011,eftagcc2
KWT,2012,pafta
KWT,2012,gcc2
KWT,2012,eftagcc2
KWT,2013,pafta
KWT,2013,gcc2
KWT,2013,gcc2sgp
KWT,2013,eftagcc2
KWT,2014,pafta
KWT,2014,gcc2
KWT,2014,gcc2sgp
KWT,2014,eftagcc2
KWT,2015,pafta
KWT,2015,gcc2
KWT,2015,gcc2sgp
KWT,2015,eftagcc2
KWT,2016,pafta
KWT,2016,gcc2
KWT,2016,gcc2sgp
KWT,2016,eftagcc2
KWT,2017,pafta
KWT,2017,gcc2
KWT,2017,gcc2sgp
KWT,2017,eftagcc2
KWT,2018,pafta
KWT,2018,gcc2
KWT,2018,gcc2sgp
KWT,2018,eftagcc2
KWT,2019,pafta
KWT,2019,gcc2
KWT,2019,gcc2sgp
KWT,2019,eftagcc2
KWT,2020,pafta
KWT,2020,gcc2
KWT,2020,gcc2sgp
KWT,2020,eftagcc2
KWT,2021,pafta
KWT,2021,gcc2
KWT,2021,gcc2sgp
KWT,2021,eftagcc2
KWT,2022,pafta
KWT,2022,gcc2
KWT,2022,gcc2sgp
KWT,2022,eftagcc2
KWT,2023,pafta
KWT,2023,gcc2
KWT,2023,gcc2sgp
KWT,2023,eftagcc2
LAO,1976,apta
LAO,1977,apta
LAO,1978,apta
LAO,1979,apta
LAO,1980,apta
LAO,1981,apta
LAO,1982,apta
LAO,1983,apta
LAO,1984,apta
LAO,1985,apta
LAO,1986,apta
LAO,1987,apta
LAO,1988,apta
LAO,1989,apta
LAO,1990,apta
LAO,1991,apta
LAO,1991,laotha
LAO,1992,apta
LAO,1992,laotha
LAO,1993,apta
LAO,1993,laotha
LAO,1994,apta
LAO,1994,laotha
LAO,1995,apta
LAO,1995,laotha
LAO,1996,apta
LAO,1996,laotha
LAO,1997,afta
LAO,1997,apta
LAO,1997,laotha
LAO,1998,afta
LAO,1998,aftas
LAO,1998,apta
LAO,1998,laotha
LAO,1999,afta
LAO,1999,aftas
LAO,1999,apta
LAO,1999,laotha
LAO,2000,afta
LAO,2000,aftas
LAO,2000,apta
LAO,2000,laotha
LAO,2001,afta
LAO,2001,aftas
LAO,2001,apta
LAO,2001,laotha
LAO,2002,afta
LAO,2002,aftas
LAO,2002,apta
LAO,2002,laotha
LAO,2003,afta
LAO,2003,aftas
LAO,2003,apta
LAO,2003,laotha
LAO,2004,afta
LAO,2004,aftas
LAO,2004,apta
LAO,2004,laotha
LAO,2005,afta
LAO,2005,aftas
LAO,2005,aftagchn
LAO,2005,apta
LAO,2005,laotha
LAO,2006,afta
LAO,2006,aftas
LAO,2006,aftagchn
LAO,2006,apta
LAO,2006,laotha
LAO,2007,afta
LAO,2007,aftas
LAO,2007,aftaschn
LAO,2007,apta
LAO,2007,laotha
LAO,2008,afta
LAO,2008,aftas
LAO,2008,aftajpn
LAO,2008,aftaschn
LAO,2008,apta
LAO,2008,laotha
LAO,2009,afta
LAO,2009,aftas
LAO,2009,aftajpn
LAO,2009,aftakors
LAO,2009,aftaschn
LAO,2009,apta
LAO,2009,laotha
LAO,2010,afta
LAO,2010,aftas
LAO,2010,asean
LAO,2010,aftajpn
LAO,2010,aftakors
LAO,2010,aseankor
LAO,2010,aftaschn
LAO,2010,apta
LAO,2010,laotha
LAO,2010,aseanindg
LAO,2011,afta
LAO,2011,asean
LAO,2011,aftajpn
LAO,2011,aseankor
LAO,2011,aseanchn
LAO,2011,apta
LAO,2011,laotha
LAO,2011,aseanausnzl
LAO,2011,aseanindg
LAO,2012,afta
LAO,2012,asean
LAO,2012,aftajpn
LAO,2012,aseankor
LAO,2012,aseanchn
LAO,2012,apta
LAO,2012,laotha
LAO,2012,aseanausnzl
LAO,2012,aseanindg
LAO,2013,afta
LAO,2013,asean
LAO,2013,aftajpn
LAO,2013,aseankor
LAO,2013,aseanchn
LAO,2013,aptacueia
LAO,2013,laotha
LAO,2013,aseanausnzl
LAO,2013,aseanindg
LAO,2014,afta
LAO,2014,asean
LAO,2014,aftajpn
LAO,2014,aseankor
LAO,2014,aseanchn
LAO,2014,aptacueia
LAO,2014,laotha
LAO,2014,aseanausnzl
LAO,2014,aseanindg
LAO,2015,afta
LAO,2015,asean
LAO,2015,aftajpn
LAO,2015,aseankor
LAO,2015,aseanchn
LAO,2015,aptacueia
LAO,2015,laotha
LAO,2015,aseanausnzl
LAO,2015,aseaninds
LAO,2016,afta
LAO,2016,asean
LAO,2016,aftajpn
LAO,2016,aseankor
LAO,2016,aseanchn
LAO,2016,aptacueia
LAO,2016,laotha
LAO,2016,aseanausnzl
LAO,2016,aseaninds
LAO,2017,afta
LAO,2017,asean
LAO,2017,aftajpn
LAO,2017,aseankor
LAO,2017,aseanchn
LAO,2017,aptacueia
LAO,2017,laotha
LAO,2017,aseanausnzl
LAO,2017,aseaninds
LAO,2018,afta
LAO,2018,asean
LAO,2018,aftajpn
LAO,2018,aseankor
LAO,2018,aseanchn
LAO,2018,aptacueia
LAO,2018,laotha
LAO,2018,aseanausnzl
LAO,2018,aseaninds
LAO,2019,afta
LAO,2019,asean
LAO,2019,aftajpn
LAO,2019,aseankor
LAO,2019,aseanchn
LAO,2019,aptacueia
LAO,2019,laotha
LAO,2019,aseanausnzl
LAO,2019,aseaninds
LAO,2019,aseanhkg
LAO,2020,afta
LAO,2020,asean
LAO,2020,aftajpn
LAO,2020,aseankor
LAO,2020,aseanchn
LAO,2020,aptacueia
LAO,2020,laotha
LAO,2020,aseanausnzl
LAO,2020,aseaninds
LAO,2020,aseanjpn
LAO,2020,aseanhkg
LAO,2021,afta
LAO,2021,asean
LAO,2021,aseankor
LAO,2021,aseanchn
LAO,2021,aptacueia
LAO,2021,laotha
LAO,2021,aseanausnzl
LAO,2021,aseaninds
LAO,2021,aseanjpn
LAO,2021,aseanhkg
LAO,2021,atisa
LAO,2022,afta
LAO,2022,asean
LAO,2022,aseankor
LAO,2022,aseanchn
LAO,2022,aptacueia
LAO,2022,laotha
LAO,2022,aseanausnzl
LAO,2022,aseaninds
LAO,2022,aseanjpn
LAO,2022,aseanhkg
LAO,2022,atisa
LAO,2023,afta
LAO,2023,asean
LAO,2023,aseankor
LAO,2023,aseanchn
LAO,2023,aptacueia
LAO,2023,laotha
LAO,2023,aseanausnzl
LAO,2023,aseaninds
LAO,2023,aseanjpn
LAO,2023,aseanhkg
LAO,2023,atisa
LBN,1973,eclbn
LBN,1974,eclbn
LBN,1975,eclbn
LBN,1976,eclbn
LBN,1977,eclbn3
LBN,1978,eclbn2
LBN,1978,eclbn3
LBN,1979,eclbn2
LBN,1980,eclbn2
LBN,1981,eclbn2
LBN,1982,eclbn2
LBN,1983,eclbn2
LBN,1984,eclbn2
LBN,1985,eclbn2
LBN,1986,eclbn2
LBN,1987,eclbn2
LBN,1988,eclbn2
LBN,1989,eclbn2
LBN,1990,eclbn2
LBN,1991,eclbn2
LBN,1992,eclbn2
LBN,1993,eclbn2
LBN,1994,eclbn2
LBN,1995,eclbn2
LBN,1996,eclbn2
LBN,1997,eclbn2
LBN,1998,pafta
LBN,1998,eclbn2
LBN,1999,pafta
LBN,1999,eclbn2
LBN,2000,pafta
LBN,2000,eclbn2
LBN,2001,pafta
LBN,2001,eclbn2
LBN,2002,pafta
LBN,2002,eclbn2
LBN,2003,eulbn
LBN,2003,pafta
LBN,2003,eclbn2
LBN,2004,eulbn
LBN,2004,pafta
LBN,2005,eulbn
LBN,2005,pafta
LBN,2006,eulbn
LBN,2006,pafta
LBN,2007,eulbn
LBN,2007,eftalbng
LBN,2007,pafta
LBN,2008,eulbn
LBN,2008,eftalbng
LBN,2008,pafta
LBN,2009,eulbn
LBN,2009,eftalbng
LBN,2009,pafta
LBN,2010,eulbn
LBN,2010,eftalbng
LBN,2010,pafta
LBN,2011,eulbn
LBN,2011,eftalbng
LBN,2011,pafta
LBN,2012,eulbn
LBN,2012,eftalbng
LBN,2012,pafta
LBN,2013,eulbn
LBN,2013,eftalbng
LBN,2013,pafta
LBN,2014,eulbn
LBN,2014,eftalbng
LBN,2014,pafta
LBN,2015,eulbn
LBN,2015,eftalbng
LBN,2015,pafta
LBN,2016,eulbn
LBN,2016,eftalbng
LBN,2016,pafta
LBN,2017,eulbn
LBN,2017,eftalbng
LBN,2017,pafta
LBN,2018,eulbn
LBN,2018,eftalbng
LBN,2018,pafta
LBN,2019,eulbn
LBN,2019,eftalbng
LBN,2019,pafta
LBN,2020,eulbn
LBN,2020,eftalbng
LBN,2020,pafta
LBN,2021,eulbn
LBN,2021,eftalbng
LBN,2021,pafta
LBN,2021,gbrlbn
LBN,2022,eulbn
LBN,2022,eftalbng
LBN,2022,pafta
LBN,2022,gbrlbn
LBN,2023,eulbn
LBN,2023,eftalbng
LBN,2023,pafta
LBN,2023,gbrlbn
LBR,1975,ecowas
LBR,1976,ecowas
LBR,1977,ecowas
LBR,1978,ecowas
LBR,1979,ecowas
LBR,1980,ecowas
LBR,1981,ecowas
LBR,1982,ecowas
LBR,1983,ecowas
LBR,1984,ecowas
LBR,1985,ecowas
LBR,1986,ecowas
LBR,1987,ecowas
LBR,1988,ecowas
LBR,1989,ecowas
LBR,1990,ecowas
LBR,1991,ecowas
LBR,1992,ecowas
LBR,1993,ecowas
LBR,1994,ecowas
LBR,1995,ecowas
LBR,1996,ecowas
LBR,1997,ecowas
LBR,1998,ecowas
LBR,1999,ecowas
LBR,2000,ecowas
LBR,2001,ecowas
LBR,2002,ecowas
LBR,2003,ecowas
LBR,2004,ecowas
LBR,2005,ecowas
LBR,2006,ecowas
LBR,2007,ecowas
LBR,2008,ecowas
LBR,2009,ecowas
LBR,2010,ecowas
LBR,2011,ecowas
LBR,2012,ecowas
LBR,2013,ecowas
LBR,2014,ecowas
LBR,2015,ecowas
LBR,2016,ecowas
LBR,2017,ecowas
LBR,2018,ecowas
LBR,2019,ecowas
LBR,2020,ecowas
LBR,2021,ecowas
LBR,2022,ecowas
LBR,2023,ecowas
LBY,1977,arcm
LBY,1978,arcm
LBY,1979,arcm
LBY,1980,arcm
LBY,1981,arcm
LBY,1982,arcm
LBY,1983,arcm
LBY,1984,arcm
LBY,1985,arcm
LBY,1986,arcm
LBY,1987,arcm
LBY,1988,arcm
LBY,1989,gstp
LBY,1989,arcm
LBY,1990,gstp
LBY,1990,arcm
LBY,1991,gstp
LBY,1991,arcm
LBY,1992,gstp
LBY,1992,arcm
LBY,1993,gstp
LBY,1993,arcm
LBY,1994,gstp
LBY,1994,arcm
LBY,1995,gstp
LBY,1995,arcm
LBY,1996,gstp
LBY,1996,arcm
LBY,1997,gstp
LBY,1997,arcm
LBY,1998,pafta
LBY,1998,gstp
LBY,1998,arcm
LBY,1999,pafta
LBY,1999,gstp
LBY,2000,pafta
LBY,2000,gstp
LBY,2001,pafta
LBY,2001,gstp
LBY,2002,pafta
LBY,2002,gstp
LBY,2003,pafta
LBY,2003,gstp
LBY,2004,pafta
LBY,2004,gstp
LBY,2005,pafta
LBY,2005,comesa
LBY,2005,gstp
LBY,2006,pafta
LBY,2006,comesa
LBY,2006,gstp
LBY,2007,pafta
LBY,2007,comesa
LBY,2007,gstp
LBY,2008,pafta
LBY,2008,comesa
LBY,2008,gstp
LBY,2009,pafta
LBY,2009,comesa
LBY,2009,gstp
LBY,2010,pafta
LBY,2010,comesa
LBY,2010,gstp
LBY,2011,pafta
LBY,2011,comesa
LBY,2011,gstp
LBY,2012,pafta
LBY,2012,comesa
LBY,2012,gstp
LBY,2013,pafta
LBY,2013,comesa
LBY,2013,gstp
LBY,2014,pafta
LBY,2014,comesa
LBY,2014,gstp
LBY,2015,pafta
LBY,2015,comesa
LBY,2015,gstp
LBY,2016,pafta
LBY,2016,comesa
LBY,2016,gstp
LBY,2017,pafta
LBY,2017,comesa
LBY,2017,gstp
LBY,2018,pafta
LBY,2018,comesa
LBY,2018,gstp
LBY,2019,pafta
LBY,2019,comesa
LBY,2019,gstp
LBY,2020,pafta
LBY,2020,comesa
LBY,2020,gstp
LBY,2021,pafta
LBY,2021,comesa
LBY,2021,gstp
LBY,2022,pafta
LBY,2022,comesa
LBY,2022,gstp
LBY,2023,pafta
LBY,2023,comesa
LBY,2023,gstp
LCA,1968,carifta
LCA,1969,carifta
LCA,1970,carifta
LCA,1971,carifta
LCA,1972,carifta
LCA,1973,carifta
LCA,1974,caricomg
LCA,1975,caricomg
LCA,1976,caricomg
LCA,1977,caricomg
LCA,1978,caricomg
LCA,1979,caricomg
LCA,1980,caricomg
LCA,1981,caricomg
LCA,1982,caricomg
LCA,1983,caricomg
LCA,1984,caricomg
LCA,1985,caricomg
LCA,1986,caricomg
LCA,1987,caricomg
LCA,1988,caricomg
LCA,1989,caricomg
LCA,1990,caricomg
LCA,1991,caricomg
LCA,1992,caricomg
LCA,1993,caricomg
LCA,1994,caricomg
LCA,1995,caricomg
LCA,1996,caricomg
LCA,1997,caricomg
LCA,1998,caricomg
LCA,1999,caricomg
LCA,2000,caricomg
LCA,2001,caricomg
LCA,2002,caricomcueia
LCA,2003,caricomcueia
LCA,2004,caricomcueia
LCA,2005,caricomcueia
LCA,2006,caricomcueia
LCA,2007,caricomcueia
LCA,2008,caricomcueia
LCA,2008,eucariforum
LCA,2009,caricomcueia
LCA,2009,eucariforum
LCA,2010,caricomcueia
LCA,2010,eucariforum
LCA,2011,caricomcueia
LCA,2011,eucariforum
LCA,2012,caricomcueia
LCA,2012,eucariforum
LCA,2013,caricomcueia
LCA,2013,eucariforum
LCA,2014,caricomcueia
LCA,2014,eucariforum
LCA,2015,caricomcueia
LCA,2015,eucariforum
LCA,2016,caricomcueia
LCA,2016,eucariforum
LCA,2017,caricomcueia
LCA,2017,eucariforum
LCA,2018,caricomcueia
LCA,2018,eucariforum
LCA,2019,caricomcueia
LCA,2019,eucariforum
LCA,2020,caricomcueia
LCA,2020,eucariforum
LCA,2021,caricomcueia
LCA,2021,eucariforum
LCA,2021,cariforumgbr
LCA,2022,caricomcueia
LCA,2022,eucariforum
LCA,2022,cariforumgbr
LCA,2023,caricomcueia
LCA,2023,eucariforum
LCA,2023,cariforumgbr
LIE,1973,euche
LIE,1974,euche
LIE,1975,euche
LIE,1976,euche
LIE,1977,euche
LIE,1978,euche
LIE,1979,euche
LIE,1980,euche
LIE,1981,euche
LIE,1982,euche
LIE,1983,euche
LIE,1984,euche
LIE,1985,euche
LIE,1986,euche
LIE,1987,euche
LIE,1988,euche
LIE,1989,euche
LIE,1990,euche
LIE,1991,euche
LIE,1991,eftag
LIE,1992,euche
LIE,1992,eftag
LIE,1992,eftaturg
LIE,1992,eftacze
LIE,1992,eftasvk
LIE,1993,euche
LIE,1993,eftag
LIE,1993,eftaisrg
LIE,1993,eftaturg
LIE,1993,eftabgr
LIE,1993,eftacze
LIE,1993,eftahun
LIE,1993,eftapol
LIE,1993,eftarou
LIE,1993,eftasvk
LIE,1994,euche
LIE,1994,eftag
LIE,1994,eftaisrg
LIE,1994,eftaturg
LIE,1994,eea
LIE,1994,eftabgr
LIE,1994,eftacze
LIE,1994,eftahun
LIE,1994,eftapol
LIE,1994,eftarou
LIE,1994,eftasvk
LIE,1995,euche
LIE,1995,eftag
LIE,1995,eftaisrg
LIE,1995,eftaturg
LIE,1995,eea
LIE,1995,eftabgr
LIE,1995,eftacze
LIE,1995,eftahun
LIE,1995,eftapol
LIE,1995,eftarou
LIE,1995,eftasvk
LIE,1995,eftasvn
LIE,1996,euche
LIE,1996,eftag
LIE,1996,eftaisrg
LIE,1996,eftaturg
LIE,1996,eea
LIE,1996,eftabgr
LIE,1996,eftacze
LIE,1996,eftaest
LIE,1996,eftahun
LIE,1996,eftalva
LIE,1996,eftaltu
LIE,1996,eftapol
LIE,1996,eftarou
LIE,1996,eftasvk
LIE,1996,eftasvn
LIE,1997,euche
LIE,1997,eftag
LIE,1997,eftaisrg
LIE,1997,eftaturg
LIE,1997,eea
LIE,1997,eftabgr
LIE,1997,eftacze
LIE,1997,eftaest
LIE,1997,eftahun
LIE,1997,eftalva
LIE,1997,eftaltu
LIE,1997,eftapol
LIE,1997,eftarou
LIE,1997,eftasvk
LIE,1997,eftasvn
LIE,1997,gbrlieche
LIE,1998,euche
LIE,1998,eftag
LIE,1998,eftaisrg
LIE,1998,eftaturg
LIE,1998,eea
LIE,1998,eftabgr
LIE,1998,eftacze
LIE,1998,eftaest
LIE,1998,eftahun
LIE,1998,eftalva
LIE,1998,eftaltu
LIE,1998,eftapol
LIE,1998,eftarou
LIE,1998,eftasvk
LIE,1998,eftasvn
LIE,1998,gbrlieche
LIE,1999,euche
LIE,1999,eftag
LIE,1999,eftaisrg
LIE,1999,eftamarg
LIE,1999,eftapseg
LIE,1999,eftaturg
LIE,1999,eea
LIE,1999,eftabgr
LIE,1999,eftacze
LIE,1999,eftaest
LIE,1999,eftahun
LIE,1999,eftalva
LIE,1999,eftaltu
LIE,1999,eftapol
LIE,1999,eftarou
LIE,1999,eftasvk
LIE,1999,eftasvn
LIE,1999,gbrlieche
LIE,2000,euche
LIE,2000,eftag
LIE,2000,eftaisrg
LIE,2000,eftamarg
LIE,2000,eftapseg
LIE,2000,eftaturg
LIE,2000,eea
LIE,2000,eftabgr
LIE,2000,eftacze
LIE,2000,eftaest
LIE,2000,eftahun
LIE,2000,eftalva
LIE,2000,eftaltu
LIE,2000,eftapol
LIE,2000,eftarou
LIE,2000,eftasvk
LIE,2000,eftasvn
LIE,2000,gbrlieche
LIE,2001,euche
LIE,2001,eftag
LIE,2001,eftaisrg
LIE,2001,eftamarg
LIE,2001,eftapseg
LIE,2001,eftaturg
LIE,2001,eea
LIE,2001,eftamex
LIE,2001,eftabgr
LIE,2001,eftacze
LIE,2001,eftaest
LIE,2001,eftahun
LIE,2001,eftalva
LIE,2001,eftaltu
LIE,2001,eftapol
LIE,2001,eftarou
LIE,2001,eftasvk
LIE,2001,eftasvn
LIE,2001,gbrlieche
LIE,2002,euche
LIE,2002,eftas
LIE,2002,eftamkdg
LIE,2002,eftaisrg
LIE,2002,eftajorg
LIE,2002,eftamarg
LIE,2002,eftapseg
LIE,2002,eftaturg
LIE,2002,eea
LIE,2002,eftamex
LIE,2002,eftabgr
LIE,2002,eftacze
LIE,2002,eftaest
LIE,2002,eftahun
LIE,2002,eftahrvg
LIE,2002,eftalva
LIE,2002,eftaltu
LIE,2002,eftamkd
LIE,2002,eftapol
LIE,2002,eftarou
LIE,2002,eftasvk
LIE,2002,eftasvn
LIE,2002,gbrlieche
LIE,2003,euche
LIE,2003,eftas
LIE,2003,eftamkdg
LIE,2003,eftaisrg
LIE,2003,eftajorg
LIE,2003,eftamarg
LIE,2003,eftapseg
LIE,2003,eftaturg
LIE,2003,eea
LIE,2003,eftamex
LIE,2003,eftasgp
LIE,2003,eftabgr
LIE,2003,eftacze
LIE,2003,eftaest
LIE,2003,eftahun
LIE,2003,eftahrvg
LIE,2003,eftalva
LIE,2003,eftaltu
LIE,2003,eftamkd
LIE,2003,eftapol
LIE,2003,eftarou
LIE,2003,eftasvk
LIE,2003,eftasvn
LIE,2003,eftagcc2
LIE,2003,gbrlieche
LIE,2004,euche
LIE,2004,eftas
LIE,2004,eftamkdg
LIE,2004,eftaisrg
LIE,2004,eftajorg
LIE,2004,eftamarg
LIE,2004,eftapseg
LIE,2004,eftaturg
LIE,2004,eea
LIE,2004,eftachl
LIE,2004,eftamex
LIE,2004,eftasgp
LIE,2004,eftabgr
LIE,2004,eftacze
LIE,2004,eftaest
LIE,2004,eftahun
LIE,2004,eftahrvg
LIE,2004,eftalva
LIE,2004,eftaltu
LIE,2004,eftamkd
LIE,2004,eftapol
LIE,2004,eftarou
LIE,2004,eftasvk
LIE,2004,eftasvn
LIE,2004,eftagcc2
LIE,2004,gbrlieche
LIE,2005,euche
LIE,2005,eftas
LIE,2005,eftamkdg
LIE,2005,eftaisrg
LIE,2005,eftajorg
LIE,2005,eftamarg
LIE,2005,eftapseg
LIE,2005,eftatung
LIE,2005,eftaturg
LIE,2005,eea
LIE,2005,eftachl
LIE,2005,eftamex
LIE,2005,eftasgp
LIE,2005,eftabgr
LIE,2005,eftahrvg
LIE,2005,eftamkd
LIE,2005,eftarou
LIE,2005,eftagcc2
LIE,2005,gbrlieche
LIE,2006,euche
LIE,2006,eftas
LIE,2006,eftamkdg
LIE,2006,eftaisrg
LIE,2006,eftajorg
LIE,2006,eftamarg
LIE,2006,eftapseg
LIE,2006,eftatung
LIE,2006,eftaturg
LIE,2006,eea
LIE,2006,eftachl
LIE,2006,eftakor
LIE,2006,eftamex
LIE,2006,eftasgp
LIE,2006,eftabgr
LIE,2006,eftahrvg
LIE,2006,eftamkd
LIE,2006,eftarou
LIE,2006,eftagcc2
LIE,2006,gbrlieche
LIE,2007,euche
LIE,2007,eftas
LIE,2007,eftaegyg
LIE,2007,eftamkdg
LIE,2007,eftaisrg
LIE,2007,eftajorg
LIE,2007,eftalbng
LIE,2007,eftamarg
LIE,2007,eftapseg
LIE,2007,eftatung
LIE,2007,eftaturg
LIE,2007,eea
LIE,2007,eftachl
LIE,2007,eftakor
LIE,2007,eftamex
LIE,2007,eftasgp
LIE,2007,eftahrvg
LIE,2007,eftamkd
LIE,2007,eftagcc2
LIE,2007,gbrlieche
LIE,2008,euche
LIE,2008,eftas
LIE,2008,eftaegyg
LIE,2008,eftamkdg
LIE,2008,eftaisrg
LIE,2008,eftajorg
LIE,2008,eftalbng
LIE,2008,eftamarg
LIE,2008,eftapseg
LIE,2008,eftasacu
LIE,2008,eftatung
LIE,2008,eftaturg
LIE,2008,eea
LIE,2008,eftachl
LIE,2008,eftakor
LIE,2008,eftamex
LIE,2008,eftasgp
LIE,2008,eftahrvg
LIE,2008,eftamkd
LIE,2008,eftagcc2
LIE,2008,gbrlieche
LIE,2009,euche
LIE,2009,eftas
LIE,2009,eftacan
LIE,2009,eftaegyg
LIE,2009,eftamkdg
LIE,2009,eftaisrg
LIE,2009,eftajorg
LIE,2009,eftalbng
LIE,2009,eftamarg
LIE,2009,eftapseg
LIE,2009,eftasacu
LIE,2009,eftatung
LIE,2009,eftaturg
LIE,2009,eea
LIE,2009,eftachl
LIE,2009,eftakor
LIE,2009,eftamex
LIE,2009,eftasgp
LIE,2009,eftahrvg
LIE,2009,eftamkd
LIE,2009,eftagcc2
LIE,2009,gbrlieche
LIE,2010,euche
LIE,2010,eftas
LIE,2010,eftaalb
LIE,2010,eftacan
LIE,2010,eftaegyg
LIE,2010,eftamkdg
LIE,2010,eftaisrg
LIE,2010,eftajorg
LIE,2010,eftalbng
LIE,2010,eftamarg
LIE,2010,eftapseg
LIE,2010,eftasacu
LIE,2010,eftasrb
LIE,2010,eftatung
LIE,2010,eftaturg
LIE,2010,eea
LIE,2010,eftachl
LIE,2010,eftakor
LIE,2010,eftamex
LIE,2010,eftasgp
LIE,2010,eftahrvg
LIE,2010,eftamkd
LIE,2010,eftagcc2
LIE,2010,gbrlieche
LIE,2011,euche
LIE,2011,eftas
LIE,2011,eftaalb
LIE,2011,eftacan
LIE,2011,eftaegyg
LIE,2011,eftamkdg
LIE,2011,eftaisrg
LIE,2011,eftajorg
LIE,2011,eftalbng
LIE,2011,eftamarg
LIE,2011,eftaper
LIE,2011,eftapseg
LIE,2011,eftasacu
LIE,2011,eftasrb
LIE,2011,eftatung
LIE,2011,eftaturg
LIE,2011,eea
LIE,2011,eftachl
LIE,2011,eftacol
LIE,2011,eftakor
LIE,2011,eftamex
LIE,2011,eftasgp
LIE,2011,eftahrvg
LIE,2011,eftamkd
LIE,2011,eftagcc2
LIE,2011,gbrlieche
LIE,2012,euche
LIE,2012,eftas
LIE,2012,eftaalb
LIE,2012,eftacan
LIE,2012,eftaegyg
LIE,2012,eftamkdg
LIE,2012,eftaisrg
LIE,2012,eftajorg
LIE,2012,eftalbng
LIE,2012,eftamarg
LIE,2012,eftaper
LIE,2012,eftapseg
LIE,2012,eftasacu
LIE,2012,eftasrb
LIE,2012,eftatung
LIE,2012,eftaturg
LIE,2012,eftamneg
LIE,2012,eftaukr
LIE,2012,eea
LIE,2012,eftachl
LIE,2012,eftacol
LIE,2012,eftahkg
LIE,2012,eftakor
LIE,2012,eftamex
LIE,2012,eftasgp
LIE,2012,eftahrvg
LIE,2012,eftamkd
LIE,2012,eftagcc2
LIE,2012,gbrlieche
LIE,2013,euche
LIE,2013,eftas
LIE,2013,eftaalb
LIE,2013,eftacan
LIE,2013,eftaegyg
LIE,2013,eftamkdg
LIE,2013,eftaisrg
LIE,2013,eftajorg
LIE,2013,eftalbng
LIE,2013,eftamarg
LIE,2013,eftaper
LIE,2013,eftapseg
LIE,2013,eftasacu
LIE,2013,eftasrb
LIE,2013,eftatung
LIE,2013,eftaturg
LIE,2013,eftamneg
LIE,2013,eftaukr
LIE,2013,eea
LIE,2013,eftachl
LIE,2013,eftacol
